N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익,PER
885.0,유니켐,1190.0,5.0,+0.42%,500.0,1233.0,3359.0,95.0,-198.33
886.0,KINDEX 미국WideMoat가치주,18445.0,545.0,-2.87%,0.0,,,,
887.0,솔루스첨단소재1우,10250.0,400.0,-3.76%,100.0,,,,45.96
888.0,제일연마,8660.0,290.0,-3.24%,500.0,797.0,1065.0,66.0,15.46
889.0,태평양물산,1790.0,75.0,-4.02%,500.0,8929.0,7650.0,14.0,-24.19
890.0,사조오양,9130.0,300.0,-3.18%,5000.0,3289.0,3159.0,204.0,5.13
891.0,페이퍼코리아,1805.0,65.0,-3.48%,500.0,4353.0,4972.0,315.0,16.26
892.0,TIGER 차이나CSI300레버리지(합성),23685.0,85.0,-0.36%,0.0,,,,
893.0,국동,1545.0,55.0,-3.44%,500.0,2270.0,1685.0,-36.0,-18.18
894.0,두산2우B,95500.0,1600.0,-1.65%,5000.0,,,,-19.25
895.0,엔케이,1065.0,10.0,-0.93%,500.0,691.0,1307.0,19.0,6.96
896.0,KBSTAR 미국단기투자등급회사채액티브,10225.0,90.0,+0.89%,0.0,,,,
897.0,국보,1050.0,20.0,-1.87%,500.0,968.0,1023.0,-80.0,-5.41
898.0,영흥,821.0,21.0,-2.49%,500.0,4086.0,5190.0,67.0,7.4
899.0,핸즈코퍼레이션,3785.0,125.0,-3.20%,500.0,5622.0,8950.0,-501.0,-1.13
900.0,비상교육,6340.0,200.0,-3.06%,500.0,2156.0,2715.0,77.0,18.11
901.0,경동인베스트,34600.0,150.0,+0.44%,5000.0,2985.0,5777.0,139.0,4.59
902.0,코스맥스비티아이,8510.0,170.0,-1.96%,500.0,5760.0,9547.0,119.0,12.59
903.0,영보화학,4085.0,145.0,-3.43%,500.0,997.0,1799.0,59.0,17.02
904.0,화인베스틸,2740.0,115.0,-4.03%,500.0,1241.0,1832.0,55.0,5.97
905.0,남성,2240.0,100.0,-4.27%,500.0,1023.0,2888.0,69.0,11.14
906.0,호전실업,8310.0,340.0,-3.93%,500.0,3449.0,3027.0,206.0,3.73
907.0,세원정공,8090.0,0.0,0.00%,500.0,1425.0,6222.0,2.0,9.48
908.0,KBSTAR 2차전지액티브,9565.0,235.0,-2.40%,0.0,,,,
909.0,하이스틸,4015.0,165.0,-3.95%,500.0,2262.0,2597.0,146.0,8.58
910.0,한창,1020.0,25.0,-2.39%,500.0,352.0,1343.0,-47.0,-2.46
911.0,대신 2X 니켈선물 ETN(H),15920.0,190.0,-1.18%,0.0,,,,
912.0,우성,25750.0,750.0,-2.83%,5000.0,4805.0,3446.0,9.0,-10.2
913.0,한국프랜지,2605.0,70.0,-2.62%,1000.0,10039.0,6994.0,262.0,3.88
914.0,문배철강,3855.0,115.0,-2.90%,500.0,2049.0,2098.0,208.0,3.64
915.0,TIGER 200선물레버리지,11385.0,575.0,-4.81%,0.0,,,,
916.0,신한 WTI원유 선물 ETN(H),7855.0,60.0,+0.77%,0.0,,,,
917.0,에넥스,1305.0,45.0,-3.33%,500.0,2018.0,1329.0,-123.0,35.27
918.0,TIGER 미국S&P500선물인버스(H),4000.0,155.0,+4.03%,0.0,,,,
919.0,화천기계,3545.0,40.0,-1.12%,500.0,1759.0,1559.0,13.0,13.33
920.0,세하,1350.0,45.0,-3.23%,1000.0,2044.0,1953.0,133.0,8.44
921.0,KBSTAR 단기국공채액티브,102510.0,35.0,-0.03%,0.0,,,,
922.0,KODEX 200ESG,11640.0,315.0,-2.63%,0.0,,,,
923.0,인팩,7670.0,340.0,-4.24%,500.0,4393.0,3540.0,128.0,26.54
924.0,TIGER 원유선물인버스(H),3065.0,25.0,-0.81%,0.0,,,,
925.0,ARIRANG ESG가치주액티브,7610.0,170.0,-2.19%,0.0,,,,
926.0,DSR제강,5280.0,250.0,-4.52%,500.0,2071.0,2417.0,43.0,4.29
927.0,코오롱인더우,27450.0,600.0,-2.14%,5000.0,,,,4.35
928.0,현대건설우,71600.0,1400.0,-1.92%,5000.0,,,,14.12
929.0,삼정펄프,30200.0,900.0,-2.89%,5000.0,1381.0,2394.0,13.0,8.79
930.0,TIGER 경기방어,9375.0,155.0,-1.63%,0.0,,,,
931.0,부국철강,3760.0,120.0,-3.09%,500.0,1957.0,1507.0,81.0,8.32
932.0,TIGER 200 중공업,3415.0,55.0,-1.59%,0.0,,,,
933.0,유성기업,2885.0,50.0,-1.70%,500.0,2764.0,4100.0,75.0,13.42
934.0,TIGER KEDI혁신기업ESG30,9340.0,225.0,-2.35%,0.0,,,,
935.0,KODEX 은선물(H),3700.0,155.0,-4.02%,0.0,,,,
936.0,화천기공,33050.0,850.0,-2.51%,5000.0,2040.0,4254.0,33.0,6.0
937.0,모나미,3810.0,55.0,-1.42%,1000.0,1322.0,2025.0,51.0,4.5
938.0,컨버즈,4100.0,0.0,0.00%,500.0,409.0,330.0,-19.0,-31.78
939.0,KC코트렐,4060.0,115.0,-2.75%,500.0,3550.0,3851.0,46.0,-6.03
940.0,HANARO e커머스,12755.0,420.0,-3.19%,0.0,,,,
941.0,KODEX 미국달러선물인버스2X,6725.0,180.0,-2.61%,0.0,,,,
942.0,초록뱀헬스케어,836.0,11.0,-1.30%,500.0,186.0,1763.0,-18.0,-3.2
943.0,KODEX 200IT TR,10535.0,280.0,-2.59%,0.0,,,,
944.0,KODEX K-신재생에너지액티브,11990.0,125.0,-1.03%,0.0,,,,
945.0,성보화학,3495.0,115.0,-3.19%,500.0,577.0,1722.0,10.0,10.82
946.0,상신브레이크,3255.0,20.0,-0.61%,500.0,3970.0,4936.0,122.0,16.03
947.0,DL이앤씨2우(전환),33000.0,950.0,-2.80%,5000.0,,,,2.71
948.0,신한 인버스 2X WTI원유 선물 ETN(H),110.0,0.0,0.00%,0.0,,,,
949.0,대신 철광석 선물 ETN(H),34815.0,1080.0,-3.01%,0.0,,,,
950.0,KBSTAR 중국본토대형주CSI100,19190.0,150.0,-0.78%,0.0,,,,
951.0,KBSTAR 국채선물5년추종인버스,54155.0,350.0,+0.65%,0.0,,,,
952.0,KODEX 건설,3020.0,50.0,-1.63%,0.0,,,,
953.0,서원,1435.0,35.0,-2.38%,500.0,2616.0,2934.0,151.0,6.03
954.0,TRUE S&P500 선물 ETN,13590.0,540.0,-3.82%,0.0,,,,
955.0,KINDEX 미국고배당S&P,10890.0,270.0,-2.42%,0.0,,,,
956.0,ARIRANG 신흥국MSCI(합성 H),9400.0,185.0,-1.93%,0.0,,,,
957.0,TIGER 미국S&P500레버리지(합성 H),25540.0,2185.0,-7.88%,0.0,,,,
958.0,SOL KIS단기통안채,101230.0,0.0,0.00%,0.0,,,,
959.0,DL우,39600.0,500.0,-1.25%,5000.0,,,,5.33
960.0,TIGER 국채3년,105245.0,560.0,-0.53%,0.0,,,,
961.0,TIGER 중장기국채,48015.0,250.0,-0.52%,0.0,,,,
962.0,KODEX 미국반도체MV,10190.0,405.0,-3.82%,0.0,,,,
963.0,한국전자홀딩스,1415.0,40.0,-2.75%,500.0,3312.0,4636.0,385.0,2.53
964.0,KODEX 한국대만IT프리미어,16900.0,305.0,-1.77%,0.0,,,,
965.0,제이준코스메틱,856.0,21.0,-2.39%,500.0,205.0,799.0,-173.0,-1.83
966.0,파워 200,32025.0,830.0,-2.53%,0.0,,,,
967.0,TIGER 소프트웨어,9985.0,340.0,-3.29%,0.0,,,,
968.0,KR모터스,678.0,22.0,-3.14%,500.0,1335.0,1684.0,-27.0,-8.07
969.0,미래에셋증권우,4625.0,95.0,-2.01%,5000.0,,,,3.45
970.0,유한양행우,55100.0,1100.0,-1.96%,1000.0,,,,41.9
971.0,TIGER 인버스,5440.0,125.0,+2.35%,0.0,,,,
972.0,KOSEF 인도Nifty50(합성),18985.0,365.0,-1.89%,0.0,,,,
973.0,에이엔피,2220.0,5.0,-0.22%,500.0,693.0,820.0,-120.0,-2.56
974.0,KBSTAR 고배당,10965.0,205.0,-1.84%,0.0,,,,
975.0,GS우,35900.0,200.0,-0.55%,5000.0,,,,1.54
976.0,동일제강,3140.0,110.0,-3.38%,500.0,1822.0,1805.0,79.0,6.32
977.0,TRUE 나스닥 100 ETN,12725.0,475.0,-3.60%,0.0,,,,
978.0,KODEX 유럽탄소배출권선물ICE(H),14185.0,220.0,+1.58%,0.0,,,,
979.0,동양피스톤,4785.0,180.0,-3.63%,500.0,3546.0,3626.0,103.0,31.9
980.0,에쓰씨엔지니어링,2015.0,60.0,-2.89%,500.0,757.0,1164.0,-66.0,-9.83
981.0,TRUE 인버스 2X 나스닥 100 ETN,2095.0,215.0,+11.44%,0.0,,,,
982.0,TIGER 차이나바이오테크SOLACTIVE,7865.0,75.0,-0.94%,0.0,,,,
983.0,KODEX K-미래차액티브,9550.0,275.0,-2.80%,0.0,,,,
984.0,MH에탄올,8420.0,270.0,-3.11%,500.0,1021.0,4515.0,233.0,11.47
985.0,윌비스,921.0,36.0,-3.76%,1000.0,2765.0,2941.0,44.0,307.0
986.0,DL이앤씨우,29150.0,750.0,-2.51%,5000.0,,,,2.39
987.0,TIGER 미국필라델피아반도체레버리지(합성),9325.0,980.0,-9.51%,0.0,,,,
988.0,한익스프레스,5120.0,100.0,-1.92%,500.0,7763.0,3748.0,57.0,320.0
989.0,영화금속,1140.0,10.0,-0.87%,500.0,2355.0,2116.0,-164.0,-3.47
990.0,TIGER 화장품,2170.0,50.0,-2.25%,0.0,,,,
991.0,HANARO 글로벌럭셔리S&P(합성),16770.0,355.0,-2.07%,0.0,,,,
992.0,SG글로벌,1345.0,60.0,-4.27%,500.0,578.0,1870.0,-6.0,-8.97
993.0,부국증권우,20000.0,150.0,-0.74%,5000.0,,,,4.29
994.0,성안,1055.0,0.0,0.00%,500.0,789.0,1416.0,-61.0,2.42
995.0,티에이치엔,3315.0,160.0,-4.60%,500.0,4027.0,3399.0,198.0,4.02
996.0,진양폴리,5860.0,240.0,-3.93%,500.0,531.0,481.0,47.0,10.3
997.0,KBSTAR Fn컨택트대표,7775.0,240.0,-2.99%,0.0,,,,
998.0,TIGER Fn반도체TOP10,7010.0,240.0,-3.31%,0.0,,,,
999.0,KINDEX 미국친환경그린테마INDXX,11750.0,185.0,-1.55%,0.0,,,,
1000.0,HANARO 단기채권액티브,100930.0,0.0,0.00%,0.0,,,,
1001.0,KB Wise 분할매매 ETN,9485.0,0.0,0.00%,0.0,,,,
1002.0,참엔지니어링,963.0,16.0,-1.63%,500.0,1506.0,6991.0,26.0,7.08
1003.0,대림통상,3715.0,45.0,-1.20%,1000.0,1552.0,1658.0,29.0,14.29
1004.0,신풍제지,1615.0,50.0,-3.00%,500.0,259.0,939.0,-40.0,-3.36
1005.0,티웨이홀딩스,514.0,2.0,+0.39%,500.0,2267.0,8053.0,-1485.0,1.2
1006.0,한화솔루션우,49600.0,600.0,-1.20%,5000.0,,,,27.3
1007.0,TIGER 글로벌BBIG액티브,10490.0,310.0,-2.87%,0.0,,,,
1008.0,TIGER 유로스탁스50(합성 H),12315.0,495.0,-3.86%,0.0,,,,
1009.0,KODEX 미국종합채권SRI액티브(H),98140.0,285.0,-0.29%,0.0,,,,
1010.0,삼성 코스피 풋매도 ETN,10930.0,0.0,0.00%,0.0,,,,
1011.0,갤럭시아에스엠,1980.0,45.0,-2.22%,500.0,289.0,409.0,35.0,10.65
1012.0,KODEX Fn성장,13275.0,375.0,-2.75%,0.0,,,,
1013.0,부산주공,794.0,11.0,+1.40%,500.0,1868.0,2397.0,-93.0,-3.15
1014.0,미래에셋 전기전자 Core5 ETN,27140.0,0.0,0.00%,0.0,,,,
1015.0,선도전기,3000.0,0.0,0.00%,500.0,833.0,1679.0,-106.0,-3.12
1016.0,케이비아이동국실업,614.0,13.0,-2.07%,500.0,5214.0,5680.0,-733.0,-1.74
1017.0,SJM,3425.0,95.0,-2.70%,500.0,1457.0,2450.0,77.0,11.65
1018.0,TIGER 200TR,17205.0,445.0,-2.52%,0.0,,,,
1019.0,KODEX 차이나H레버리지(H),2515.0,30.0,-1.18%,0.0,,,,
1020.0,SUN&L,4220.0,170.0,-3.87%,1000.0,4653.0,5662.0,-219.0,-1.76
1021.0,롯데칠성우,68600.0,900.0,-1.29%,500.0,,,,4.19
1022.0,원림,23050.0,550.0,-2.33%,5000.0,797.0,1703.0,32.0,9.26
1023.0,HANARO 200선물인버스,11255.0,265.0,+2.41%,0.0,,,,
1024.0,평화홀딩스,3555.0,20.0,-0.56%,500.0,6277.0,5181.0,76.0,-1.71
1025.0,이스타코,1210.0,55.0,-4.35%,500.0,71.0,821.0,-3.0,403.33
1026.0,형지엘리트,1660.0,45.0,-2.64%,500.0,1353.0,1304.0,-3.0,415.0
1027.0,ARIRANG 미국S&P500(H),17140.0,740.0,-4.14%,0.0,,,,
1028.0,KODEX 국고채30년액티브,94420.0,1760.0,-1.83%,0.0,,,,
1029.0,바다로19호,3365.0,5.0,-0.15%,5000.0,114.0,474.0,77.0,2.78
1030.0,TIGER 퓨처모빌리티액티브,9155.0,235.0,-2.50%,0.0,,,,
1031.0,신한 레버리지 은 선물 ETN(H),5080.0,415.0,-7.55%,0.0,,,,
1032.0,KBSTAR 200TR,16625.0,415.0,-2.44%,0.0,,,,
1033.0,비비안,1700.0,50.0,-2.86%,500.0,1879.0,1982.0,14.0,-3.35
1034.0,케이탑리츠,1050.0,35.0,-3.23%,1000.0,320.0,2489.0,180.0,4.55
1035.0,KOSEF 통안채1년,100910.0,45.0,-0.04%,0.0,,,,
1036.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,20140.0,515.0,+2.62%,0.0,,,,
1037.0,히어로즈 단기채권ESG액티브,100015.0,0.0,0.00%,0.0,,,,
1038.0,인디에프,707.0,22.0,-3.02%,500.0,1487.0,1253.0,-221.0,-2.96
1039.0,TIGER 차이나클린에너지SOLACTIVE,10600.0,55.0,+0.52%,0.0,,,,
1040.0,KODEX 차이나H,16920.0,120.0,+0.71%,0.0,,,,
1041.0,KODEX 차이나심천ChiNext(합성),12240.0,115.0,-0.93%,0.0,,,,
1042.0,키움 코스피 200 ETN,9790.0,245.0,-2.44%,0.0,,,,
1043.0,TIGER 글로벌클라우드컴퓨팅INDXX,8380.0,310.0,-3.57%,0.0,,,,
1044.0,주연테크,821.0,26.0,-3.07%,200.0,882.0,597.0,-5.0,-20.02
1045.0,KBSTAR 대형고배당10TR,13640.0,355.0,-2.54%,0.0,,,,
1046.0,QV 레버리지 S&P500 ETN,24185.0,1810.0,-6.96%,0.0,,,,
1047.0,WISCOM,3155.0,20.0,-0.63%,500.0,1176.0,1353.0,0.0,3155.0
1048.0,태양금속,1310.0,30.0,-2.24%,500.0,4630.0,4477.0,-8.0,-3.31
1049.0,KODEX 미국달러선물인버스,8480.0,115.0,-1.34%,0.0,,,,
1050.0,우진아이엔에스,6200.0,200.0,-3.12%,500.0,895.0,1147.0,-67.0,-22.22
1051.0,KBSTAR 중기우량회사채,101145.0,405.0,-0.40%,0.0,,,,
1052.0,씨아이테크,1075.0,35.0,-3.15%,500.0,472.0,795.0,9.0,17.62
1053.0,세우글로벌,1630.0,65.0,-3.83%,500.0,324.0,496.0,26.0,26.29
1054.0,동양고속,16100.0,200.0,-1.23%,5000.0,812.0,1688.0,-220.0,-2.17
1055.0,신한 인버스 2X 천연가스 선물 ETN,135.0,5.0,+3.85%,0.0,,,,
1056.0,세기상사,8760.0,40.0,+0.46%,500.0,179.0,464.0,-16.0,-17.99
1057.0,QV 코스닥 150 ETN,11580.0,530.0,-4.38%,0.0,,,,
1058.0,KODEX 미국S&P고배당커버드콜(합성 H),9225.0,315.0,-3.30%,0.0,,,,
1059.0,TIGER 코스닥150 레버리지,9175.0,615.0,-6.28%,0.0,,,,
1060.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,18250.0,10.0,+0.05%,0.0,,,,
1061.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0,-14.56
1062.0,삼성 미국 대형 성장주 ETN,22515.0,935.0,-3.99%,0.0,,,,
1063.0,KINDEX 단기채권알파액티브,99830.0,25.0,-0.03%,0.0,,,,
1064.0,두산퓨얼셀2우B,15050.0,150.0,-0.99%,100.0,,,,127.54
1065.0,SJM홀딩스,2985.0,60.0,-1.97%,500.0,1497.0,3329.0,79.0,12.33
1066.0,동원수산,9570.0,580.0,-5.71%,5000.0,1446.0,1009.0,62.0,4.38
1067.0,유엔젤,3375.0,175.0,-4.93%,500.0,297.0,617.0,31.0,55.33
1068.0,KODEX 아시아달러채권SRI플러스액티브,50590.0,585.0,+1.17%,0.0,,,,
1069.0,미래산업,9950.0,350.0,-3.40%,500.0,483.0,1177.0,85.0,4.91
1070.0,유화증권우,2530.0,10.0,-0.39%,1000.0,,,,33.29
1071.0,KINDEX 인도네시아MSCI(합성),10730.0,145.0,-1.33%,0.0,,,,
1072.0,HANARO Fn K-뉴딜디지털플러스,8795.0,230.0,-2.55%,0.0,,,,
1073.0,호텔신라우,58400.0,1200.0,-2.01%,5000.0,,,,70.02
1074.0,SOL 200 Top10,8130.0,230.0,-2.75%,0.0,,,,
1075.0,이화산업,15650.0,50.0,+0.32%,5000.0,578.0,2748.0,-50.0,51.48
1076.0,진양화학,3630.0,135.0,-3.59%,500.0,348.0,337.0,-39.0,-11.13
1077.0,TIGER 미국나스닥100레버리지(합성),9635.0,770.0,-7.40%,0.0,,,,
1078.0,미래에셋 원자재 선물 ETN(H),14280.0,30.0,+0.21%,0.0,,,,
1079.0,KINDEX 종합채권(AA-이상)KIS액티브,91540.0,585.0,-0.64%,0.0,,,,
1080.0,우신시스템,2325.0,130.0,-5.30%,500.0,2623.0,3096.0,-115.0,-12.64
1081.0,동원금속,898.0,23.0,-2.50%,500.0,3874.0,4569.0,117.0,2.52
1082.0,미래아이앤지,301.0,6.0,-1.95%,100.0,78.0,997.0,9.0,-1.5
1083.0,대교우B,2160.0,35.0,-1.59%,500.0,,,,-3.65
1084.0,SOL 글로벌탄소배출권선물IHS(합성),13065.0,365.0,+2.87%,0.0,,,,
1085.0,TIGER 미국나스닥바이오,19250.0,590.0,-2.97%,0.0,,,,
1086.0,경인전자,26400.0,600.0,-2.22%,5000.0,274.0,659.0,20.0,8.77
1087.0,신한 S&P500 VIX S/T 선물 ETN C,8280.0,930.0,+12.65%,0.0,,,,
1088.0,KODEX 철강,7980.0,55.0,-0.68%,0.0,,,,
1089.0,KODEX 코스피TR,11460.0,250.0,-2.13%,0.0,,,,
1090.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),16480.0,215.0,-1.29%,0.0,,,,
1091.0,한성기업,6630.0,240.0,-3.49%,5000.0,2515.0,1999.0,-58.0,-5.2
1092.0,SK디스커버리우,30300.0,650.0,-2.10%,5000.0,,,,3.02
1093.0,녹십자홀딩스2우,48500.0,1400.0,-2.81%,500.0,,,,74.27
1094.0,롯데지주우,50700.0,700.0,-1.36%,200.0,,,,15.95
1095.0,KINDEX KRX금현물,10735.0,55.0,-0.51%,0.0,,,,
1096.0,삼성 코스피 200 ETN,8140.0,205.0,-2.46%,0.0,,,,
1097.0,TBH글로벌,1940.0,10.0,-0.51%,500.0,1881.0,1170.0,53.0,-2.74
1098.0,TRUE 코스피 200 ETN,8090.0,275.0,-3.29%,0.0,,,,
1099.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,20170.0,565.0,+2.88%,0.0,,,,
1100.0,TRUE 코스피 양매도 3% OTM ETN,8065.0,0.0,0.00%,0.0,,,,
1101.0,TIGER 레버리지,14365.0,750.0,-4.96%,0.0,,,,
1102.0,TIMEFOLIO Kstock액티브,8135.0,200.0,-2.40%,0.0,,,,
1103.0,SHD,32550.0,1200.0,-3.56%,5000.0,1048.0,710.0,57.0,4.59
1104.0,삼성 미국 대형 성장주 ETN(H),19455.0,770.0,-3.81%,0.0,,,,
1105.0,유안타증권우,3005.0,45.0,-1.48%,5000.0,,,,66.78
1106.0,삼성 코스닥 150 ETN,7740.0,325.0,-4.03%,0.0,,,,
1107.0,TIGER KRX인터넷K-뉴딜,5510.0,200.0,-3.50%,0.0,,,,
1108.0,KBSTAR 게임테마,11570.0,310.0,-2.61%,0.0,,,,
1109.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10900.0,225.0,-2.02%,0.0,,,,
1110.0,KODEX 증권,5855.0,165.0,-2.74%,0.0,,,,
1111.0,TIGER 리츠부동산인프라채권TR KIS,5295.0,80.0,-1.49%,0.0,,,,
1112.0,TIGER 차이나항셍테크레버리지(합성 H),10200.0,170.0,-1.64%,0.0,,,,
1113.0,삼성 미국 대형 가치주 ETN,18850.0,520.0,-2.68%,0.0,,,,
1114.0,KODEX 200미국채혼합,12320.0,70.0,-0.56%,0.0,,,,
1115.0,에셋플러스 글로벌플랫폼액티브,6565.0,230.0,-3.38%,0.0,,,,
1116.0,KODEX 바이오,8475.0,325.0,-3.69%,0.0,,,,
1117.0,모두투어리츠,4760.0,55.0,-1.14%,5000.0,61.0,1098.0,34.0,3.29
1118.0,삼성 레버리지 China A50 선물 ETN(H),37045.0,1190.0,-3.11%,0.0,,,,
1119.0,KB 레버리지 S&P 500 선물 ETN(H),9255.0,800.0,-7.96%,0.0,,,,
1120.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,18280.0,15.0,+0.08%,0.0,,,,
1121.0,KINDEX 국고채3년,101510.0,470.0,-0.46%,0.0,,,,
1122.0,ARIRANG 미국S&P500,10410.0,295.0,-2.76%,0.0,,,,
1123.0,KBSTAR 금융채액티브,98920.0,455.0,-0.46%,0.0,,,,
1124.0,신한 레버리지 S&P500 선물 ETN,18150.0,1325.0,-6.80%,0.0,,,,
1125.0,태원물산,4765.0,85.0,-1.75%,500.0,147.0,374.0,-5.0,-79.42
1126.0,성문전자,1850.0,80.0,-4.15%,500.0,493.0,544.0,34.0,10.88
1127.0,삼성 인버스 2X 나스닥 100 ETN(H),7190.0,665.0,+10.19%,0.0,,,,
1128.0,KODEX 코스피대형주,11480.0,275.0,-2.34%,0.0,,,,
1129.0,대한항공우,32000.0,600.0,-1.84%,5000.0,,,,7.48
1130.0,TRUE 인버스 2X 천연가스 선물 ETN(H),240.0,5.0,+2.13%,0.0,,,,
1131.0,KOSEF 미국방어배당성장나스닥,14175.0,180.0,-1.25%,0.0,,,,
1132.0,남양유업우,212500.0,1500.0,-0.70%,5000.0,,,,-3.05
1133.0,KOSEF 국고채3년,106960.0,495.0,-0.46%,0.0,,,,
1134.0,KODEX KRX300,14655.0,375.0,-2.50%,0.0,,,,
1135.0,한솔PNS,1715.0,55.0,-3.11%,500.0,2629.0,1097.0,46.0,7.24
1136.0,KODEX KRX기후변화솔루션,9220.0,200.0,-2.12%,0.0,,,,
1137.0,TRUE 인버스 2X 은 선물 ETN,34990.0,2855.0,+8.88%,0.0,,,,
1138.0,KBSTAR 200선물인버스2X,3105.0,140.0,+4.72%,0.0,,,,
1139.0,진도,2785.0,90.0,-3.13%,500.0,590.0,1364.0,38.0,8.14
1140.0,미래에셋 중국 심천 100 ETN,17270.0,35.0,-0.20%,0.0,,,,
1141.0,TIGER 200 헬스케어,18110.0,415.0,-2.24%,0.0,,,,
1142.0,체시스,1075.0,30.0,-2.71%,500.0,429.0,812.0,-17.0,-8.4
1143.0,한화투자증권우,7110.0,10.0,+0.14%,5000.0,,,,17.43
1144.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11330.0,60.0,-0.53%,0.0,,,,
1145.0,대신 인버스 2X 알루미늄 선물 ETN(H),33990.0,1605.0,-4.51%,0.0,,,,
1146.0,KODEX 국채선물10년,62075.0,515.0,-0.82%,0.0,,,,
1147.0,KINDEX 삼성그룹섹터가중,14030.0,345.0,-2.40%,0.0,,,,
1148.0,금호전기,1380.0,15.0,-1.08%,500.0,416.0,838.0,-86.0,-1.67
1149.0,삼성 미국 대형 가치주 ETN(H),16795.0,0.0,0.00%,0.0,,,,
1150.0,KODEX 미국채울트라30년선물(H),9590.0,10.0,-0.10%,0.0,,,,
1151.0,TIGER 탄소효율그린뉴딜,7795.0,195.0,-2.44%,0.0,,,,
1152.0,QV 코스피 200 ETN,33470.0,0.0,0.00%,0.0,,,,
1153.0,HANARO Fn전기&수소차,8360.0,210.0,-2.45%,0.0,,,,
1154.0,QV S&P500 버퍼10% 9월 ETN,11110.0,0.0,0.00%,0.0,,,,
1155.0,KBSTAR 미국S&P원유생산기업(합성 H),6720.0,45.0,-0.67%,0.0,,,,
1156.0,삼화전자,3180.0,155.0,-4.65%,1000.0,443.0,669.0,-40.0,-5.45
1157.0,신한 레버리지 금 선물 ETN,16610.0,455.0,-2.67%,0.0,,,,
1158.0,키움 미국달러선물 ETN,11010.0,140.0,+1.29%,0.0,,,,
1159.0,TIGER 농산물선물Enhanced(H),7805.0,125.0,+1.63%,0.0,,,,
1160.0,TIGER 인도니프티50레버리지(합성),26815.0,375.0,-1.38%,0.0,,,,
1161.0,KODEX 미국나스닥100선물인버스(H),12225.0,545.0,+4.67%,0.0,,,,
1162.0,미래에셋 인버스 2X 은 선물 ETN,32175.0,0.0,0.00%,0.0,,,,
1163.0,삼성 China A50 선물 ETN(H),16010.0,0.0,0.00%,0.0,,,,
1164.0,미래에셋 레버리지 옥수수 선물 ETN,31970.0,1930.0,+6.42%,0.0,,,,
1165.0,TIGER KRX기후변화솔루션,9260.0,180.0,-1.91%,0.0,,,,
1166.0,KB 천연가스 선물 ETN(H),31860.0,135.0,-0.42%,0.0,,,,
1167.0,대신343 K200,31655.0,825.0,-2.54%,0.0,,,,
1168.0,대신 천연가스 선물 ETN(H),31510.0,265.0,-0.83%,0.0,,,,
1169.0,KODEX 미디어&엔터테인먼트,14310.0,580.0,-3.90%,0.0,,,,
1170.0,하나 레버리지 콩 선물 ETN(H),31310.0,700.0,+2.29%,0.0,,,,
1171.0,미래에셋 원유선물혼합 ETN(H),31285.0,10.0,+0.03%,0.0,,,,
1172.0,신한 구리 선물 ETN(H),15640.0,420.0,-2.62%,0.0,,,,
1173.0,미래에셋 에너지화학 Core5 ETN,15565.0,190.0,-1.21%,0.0,,,,
1174.0,TIGER Fn신재생에너지,10815.0,55.0,-0.51%,0.0,,,,
1175.0,BYC우,143000.0,1000.0,-0.69%,5000.0,,,,2.73
1176.0,HANARO 200선물레버리지,16470.0,845.0,-4.88%,0.0,,,,
1177.0,한국주강,2670.0,20.0,+0.75%,500.0,453.0,502.0,-6.0,29.34
1178.0,코아스,971.0,23.0,-2.31%,500.0,1108.0,793.0,-47.0,-5.25
1179.0,신한 레버리지 미국달러 선물 ETN,14995.0,340.0,+2.32%,0.0,,,,
1180.0,메리츠 인버스 2X 은 선물 ETN(H),29815.0,1975.0,+7.09%,0.0,,,,
1181.0,신한 레버리지 다우존스지수 선물 ETN(H),29775.0,2280.0,-7.11%,0.0,,,,
1182.0,TIGER 원유선물Enhanced(H),5105.0,40.0,+0.79%,0.0,,,,
1183.0,KOSEF 미국달러선물,14185.0,180.0,+1.29%,0.0,,,,
1184.0,베트남개발1,214.0,1.0,-0.47%,0.0,,,,
1185.0,KBSTAR 내수주플러스,8085.0,170.0,-2.06%,0.0,,,,
1186.0,ARIRANG 미국장기우량회사채,92750.0,880.0,+0.96%,0.0,,,,
1187.0,KODEX 고배당,9410.0,140.0,-1.47%,0.0,,,,
1188.0,신한 브렌트원유 선물 ETN(H),14575.0,105.0,+0.73%,0.0,,,,
1189.0,TRUE 인버스 2X 구리 선물 ETN,29035.0,1900.0,+7.00%,0.0,,,,
1190.0,TIGER S&P글로벌헬스케어(합성),19340.0,345.0,-1.75%,0.0,,,,
1191.0,SOL 미국S&P500ESG,10650.0,205.0,-1.89%,0.0,,,,
1192.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,14255.0,540.0,+3.94%,0.0,,,,
