Date,Open,High,Low,Close,Adj Close,Volume,Change
2005-01-13,11800,12050,11700,12050,8803.723633,6268100,2.12
2005-01-14,11750,12450,11750,12250,8949.841797,14656000,1.66
2005-01-17,12650,13200,12550,13000,9497.791992,17250400,6.12
2005-01-18,13100,13200,12850,12950,9461.259766,8010500,-0.38
2005-01-19,13050,13250,12950,13150,9607.380859,7000200,1.54
2005-01-20,12950,13150,12900,12900,9424.730469,4697500,-1.9
2005-01-21,12800,12950,12600,12700,9278.610352,5983900,-1.55
2005-01-24,12600,12900,12600,12700,9278.610352,4443400,0
2005-01-25,12550,12650,12300,12350,9022.902344,4852400,-2.76
2005-01-26,12450,12850,12350,12850,9388.202148,6499700,4.05
2005-01-27,13000,13150,12450,12650,9242.080078,5654200,-1.56
2005-01-28,12650,12700,12450,12600,9205.552734,3172700,-0.4
2005-01-31,12650,13000,12600,13000,9497.791992,6479300,3.17
2005-02-01,13050,13200,12700,12800,9351.671875,4875400,-1.54
2005-02-02,12950,13350,12800,13000,9497.791992,6939700,1.56
2005-02-03,12900,13200,12850,12900,9424.730469,4090500,-0.77
2005-02-04,12850,12950,12650,12700,9278.610352,3954600,-1.55
2005-02-07,13000,13350,12950,13300,9716.97168,7825500,4.72
2005-02-11,13200,13450,13100,13400,9790.030273,4810600,0.75
2005-02-14,13850,15350,13800,15000,10958.99023,24691700,11.94
2005-02-15,15200,15300,14800,15050,10995.52051,11197300,0.33
2005-02-16,15300,16350,15250,15500,11324.28906,16899500,2.99
2005-02-17,15500,16050,15200,15750,11506.9375,9550200,1.61
2005-02-18,15500,15850,15350,15650,11433.88086,7473800,-0.63
2005-02-21,15800,16350,15350,16200,11835.70801,15827900,3.51
2005-02-22,16050,16200,14950,15200,11105.10938,13314100,-6.17
2005-02-23,14700,14950,14150,14300,10447.57129,12391600,-5.92
2005-02-24,14500,15150,14500,14850,10849.40039,10619300,3.85
2005-02-25,15200,15600,14900,15050,10995.52051,11702200,1.35
2005-02-28,15400,15500,14900,15050,10995.52051,8472400,0
2005-03-02,15150,15300,14600,15100,11032.05078,12711000,0.33
2005-03-03,14700,14950,14150,14400,10520.62891,16321900,-4.64
2005-03-04,14150,14300,13850,13900,10155.33301,10935500,-3.47
2005-03-07,14000,14300,13800,13900,10155.33301,8331800,0
2005-03-08,13950,14100,13500,13550,9899.621094,7855700,-2.52
2005-03-09,13350,13550,13250,13400,9790.030273,6491400,-1.11
2005-03-10,13350,13850,13350,13650,9972.680664,8810700,1.87
2005-03-11,13850,14150,13850,14150,10337.98047,6256000,3.66
2005-03-14,14000,14050,13800,13850,10118.80176,3230900,-2.12
2005-03-15,13950,14050,13250,13300,9716.97168,5638800,-3.97
2005-03-16,13100,13600,13050,13400,9790.030273,5830600,0.75
2005-03-17,13100,13300,12900,13000,9497.791992,4893900,-2.99
2005-03-18,12850,13200,12750,12850,9388.202148,4176600,-1.15
2005-03-21,12850,13250,12750,13150,9607.380859,4546500,2.33
2005-03-22,13150,13500,13150,13400,9790.030273,4361000,1.9
2005-03-23,13300,13450,12950,13000,9497.791992,4250800,-2.99
2005-03-24,13200,13250,12600,12700,9278.610352,5353700,-2.31
2005-03-25,12750,12900,12700,12900,9424.730469,3320100,1.57
2005-03-28,12900,13200,12900,13000,9497.791992,3352800,0.78
2005-03-29,13000,13050,12650,12700,9278.610352,3591000,-2.31
2005-03-30,12600,12950,12500,12950,9461.259766,3255000,1.97
2005-03-31,13350,13350,13000,13050,9534.320313,3588000,0.77
2005-04-01,13000,13700,12950,13650,9972.680664,6645300,4.6
2005-04-04,13750,14050,13650,13900,10155.33301,6082400,1.83
2005-04-06,14100,14200,13800,14100,10301.4502,4690800,1.44
2005-04-07,14050,14150,13800,13850,10118.80176,3695500,-1.77
2005-04-08,14000,14100,13650,13700,10009.21191,3656900,-1.08
2005-04-11,13500,13750,13500,13600,9936.152344,2189900,-0.73
2005-04-12,13550,14050,13550,13850,10118.80176,4011300,1.84
2005-04-13,13950,14050,13350,13500,9863.089844,3899600,-2.53
2005-04-14,13400,13650,13250,13450,9826.561523,3768500,-0.37
2005-04-15,13350,13450,12950,13000,9497.791992,4188300,-3.35
2005-04-18,12650,13000,12400,12400,9059.431641,4244400,-4.62
2005-04-19,12650,12700,12500,12600,9205.552734,3123900,1.61
2005-04-20,12700,12900,12550,12550,9169.023438,3925300,-0.4
2005-04-21,12300,13450,12100,13150,9607.380859,12593900,4.78
2005-04-22,13400,13450,12950,13000,9497.791992,6334500,-1.14
2005-04-25,12900,13100,12750,12800,9351.671875,3190500,-1.54
2005-04-26,12800,13000,12450,12450,9095.961914,4159800,-2.73
2005-04-27,12200,12450,12150,12300,8986.37207,4965300,-1.2
2005-04-28,12350,12600,12150,12150,8876.782227,4353300,-1.22
2005-04-29,12000,12250,11950,12100,8840.253906,3089700,-0.41
2005-05-02,12250,12300,12050,12150,8876.782227,2733900,0.41
2005-05-03,12150,12550,12150,12200,8913.311523,4164400,0.41
2005-05-04,12400,12750,12350,12500,9132.492188,8052200,2.46
2005-05-06,12700,13400,12650,13200,9643.912109,7916600,5.6
2005-05-09,13300,13700,13250,13700,10009.21191,7145000,3.79
2005-05-10,13700,13950,13400,13500,9863.089844,4755300,-1.46
2005-05-11,13350,13500,13200,13300,9716.97168,2585800,-1.48
2005-05-12,13450,14050,13450,13900,10155.33301,6859200,4.51
2005-05-13,13900,14500,13750,14500,10593.68945,7941900,4.32
2005-05-16,14700,14800,14350,14400,10520.62891,5270700,-0.69
2005-05-17,14650,14700,14000,14050,10264.9209,4800900,-2.43
2005-05-18,14250,14550,14150,14150,10337.98047,4197400,0.71
2005-05-19,14400,14550,14300,14350,10484.10156,4610100,1.41
2005-05-20,14350,14800,14300,14550,10630.21973,5725500,1.39
2005-05-23,14600,14800,14500,14600,10666.75,2602700,0.34
2005-05-24,14800,15100,14800,14950,10922.45996,5135200,2.4
2005-05-25,15100,15300,14750,14850,10849.40039,5750200,-0.67
2005-05-26,14950,15050,14550,14700,10739.81055,3363200,-1.01
2005-05-27,15100,15400,14900,15400,11251.22949,7887100,4.76
2005-05-30,15450,15800,15250,15750,11506.9375,4756400,2.27
2005-05-31,15600,15950,15500,15900,11616.5293,4529400,0.95
2005-06-01,15750,16050,15650,15650,11433.88086,4286500,-1.57
2005-06-02,15900,16050,15650,15900,11616.5293,4755300,1.6
2005-06-03,15950,16100,15850,16000,11689.58887,4275600,0.63
2005-06-07,15850,15900,15350,15350,11214.69824,6712500,-4.06
2005-06-08,15100,15750,15100,15750,11506.9375,5870400,2.61
2005-06-09,15550,15950,15550,15950,11653.06055,4587800,1.27
2005-06-10,16100,16650,16100,16100,11762.65039,6551600,0.94
2005-06-13,16050,16200,15600,15650,11433.88086,3836900,-2.8
2005-06-14,15500,16000,15500,15700,11470.40918,4954800,0.32
2005-06-15,15700,16200,15700,16100,11762.65039,5109700,2.55
2005-06-16,16100,16450,16050,16350,11945.29981,3643600,1.55
2005-06-17,16500,17650,16450,17400,12712.42773,11627900,6.42
2005-06-20,17700,17750,17100,17400,12712.42773,4909000,0
2005-06-21,17400,17550,17050,17150,12529.7793,3392400,-1.44
2005-06-22,17150,17450,16950,17150,12529.7793,4865600,0
2005-06-23,17200,17600,17200,17400,12712.42773,4056400,1.46
2005-06-24,17100,17300,16800,17200,12566.30762,4143500,-1.15
2005-06-27,16850,16950,16550,16550,12091.41895,4018300,-3.78
2005-06-28,16100,16600,15950,16400,11981.82813,6179700,-0.91
2005-06-29,16600,16900,16600,16750,12237.53906,4114900,2.13
2005-06-30,16600,17050,16600,17000,12420.18945,2749500,1.49
2005-07-01,16900,17100,16700,17000,12420.18945,2529700,0
2005-07-04,17100,18050,17100,17700,12931.60938,6595500,4.12
2005-07-05,17800,18100,17650,17700,12931.60938,3047300,0
2005-07-06,18150,18300,17800,18100,13223.84961,4458400,2.26
2005-07-07,17950,18250,17900,18150,13260.37891,3002300,0.28
2005-07-08,18200,19700,18100,18850,13771.79688,10263300,3.86
2005-07-11,19700,21300,19500,20850,15232.99219,15923900,10.61
2005-07-12,21550,22050,19900,19950,14575.45313,17115200,-4.32
2005-07-13,19950,20400,19550,20350,14867.69238,9169400,2.01
2005-07-14,21100,22250,21100,22050,16109.71387,19239200,8.35
2005-07-15,22050,22250,21450,21700,15854.01074,8664300,-1.59
2005-07-18,21650,21900,21450,21550,15744.41699,4848200,-0.69
2005-07-19,21250,21950,21100,21950,16036.65527,8065900,1.86
2005-07-20,21800,21900,20400,20800,15196.4668,8651200,-5.24
2005-07-21,20950,21400,19950,20250,14794.63379,9168000,-2.64
2005-07-22,19750,20850,19400,20550,15013.81445,8911900,1.48
2005-07-25,20550,22700,20550,22700,16584.60547,15230800,10.46
2005-07-26,22700,23550,22400,22650,16548.07227,11740200,-0.22
2005-07-27,23200,23400,22550,22950,16767.25586,9199800,1.32
2005-07-28,23600,24550,23200,23500,17169.08203,15268400,2.4
2005-07-29,24000,24250,23700,23900,17461.32227,6401200,1.7
2005-08-01,23900,24100,23400,23550,17205.61133,4460000,-1.46
2005-08-02,23350,24850,23350,24650,18009.27344,9339400,4.67
2005-08-03,25050,25550,24000,24000,17534.38477,11123100,-2.64
2005-08-04,23600,24150,23000,23000,16803.7832,7842800,-4.17
2005-08-05,22600,22900,21900,22100,16146.24512,10028600,-3.91
2005-08-08,21600,22800,21550,22500,16438.48633,9883200,1.81
2005-08-09,22200,22600,21900,22400,16365.42578,7710700,-0.44
2005-08-10,22750,23300,22600,22700,16584.60547,9141600,1.34
2005-08-11,22550,23500,22350,23200,16949.90625,7580700,2.2
2005-08-12,23400,23650,22050,22050,16109.71387,10748600,-4.96
2005-08-16,22100,22900,22100,22350,16328.89356,8724900,1.36
2005-08-17,22100,22400,21600,22100,16146.24512,5713500,-1.12
2005-08-18,22450,22700,21500,21500,15707.88672,6708400,-2.71
2005-08-19,21450,21700,20400,20800,15196.4668,10174900,-3.26
2005-08-22,20800,21550,20800,21550,15744.41699,8238500,3.61
2005-08-23,21550,21750,20600,20600,15050.34473,8316500,-4.41
2005-08-24,20500,20900,20150,20350,14867.69238,7331800,-1.21
2005-08-25,20150,20550,20050,20200,14758.10547,5779100,-0.74
2005-08-26,20100,21250,20100,20950,15306.05762,9747500,3.71
2005-08-29,20650,20850,20150,20150,14721.57813,4857100,-3.82
2005-08-30,20700,21050,20150,20550,15013.81445,6985500,1.99
2005-08-31,20450,21500,20400,21400,15634.82617,8041900,4.14
2005-09-01,21850,22100,21450,21900,16000.12305,5802800,2.34
2005-09-02,21850,23200,21800,22900,16730.72461,9960200,4.57
2005-09-05,23350,23500,22900,23000,16803.7832,4752400,0.44
2005-09-06,23200,23500,22000,22000,16073.18652,7304700,-4.35
2005-09-07,22450,22650,21150,21700,15854.01074,13926100,-1.36
2005-09-08,21800,21900,21250,21450,15671.35645,6864300,-1.15
2005-09-09,21400,21900,21350,21500,15707.88672,6679400,0.23
2005-09-12,21600,23000,21600,22800,16657.66406,12663100,6.05
2005-09-13,22800,23150,22200,22750,16621.13477,7541300,-0.22
2005-09-14,22700,24400,22700,24350,17790.09375,18197500,7.03
2005-09-15,24550,25450,23800,24100,17607.44727,17275700,-1.03
2005-09-16,24150,24450,23600,24000,17534.38477,6291400,-0.41
2005-09-20,24600,24850,23650,23650,17278.67383,9493800,-1.46
2005-09-21,23250,24200,23150,23500,17169.08203,9512200,-0.63
2005-09-22,23500,23800,23350,23550,17205.61133,6643300,0.21
2005-09-23,23650,24150,22800,22800,16657.66406,9226500,-3.18
2005-09-26,23100,23800,23100,23800,17388.26563,6178700,4.39
2005-09-27,24150,24650,23750,24000,17534.38477,7674600,0.84
2005-09-28,23800,24100,23200,23600,17242.14258,7136300,-1.67
2005-09-29,23600,23850,23150,23850,17424.79688,5100826,1.06
2005-09-30,24000,24050,23000,23000,16803.7832,7720099,-3.56
2005-10-04,23100,23350,22350,22550,16475.01367,8464151,-1.96
2005-10-05,22700,23100,22550,23000,16803.7832,7044776,2
2005-10-06,22900,23350,22700,22750,16621.13477,7617492,-1.09
2005-10-07,22600,22950,22400,22500,16438.48633,4961085,-1.1
2005-10-10,22600,22900,22400,22700,16584.60547,5048883,0.89
2005-10-11,22450,23750,22450,23750,17351.73242,7162655,4.63
2005-10-12,23850,24150,23050,23250,16986.43359,8420207,-2.11
2005-10-13,23100,24100,22600,24000,17534.38477,14276290,3.23
2005-10-14,23900,24000,22950,23400,17096.02344,8724467,-2.5
2005-10-17,23350,23600,22300,22300,16292.36328,5672200,-4.7
2005-10-18,22400,22700,21750,22100,16146.24512,5828238,-0.9
2005-10-19,21750,22250,21450,21500,15707.88672,5454270,-2.71
2005-10-20,21800,22300,21650,22150,16182.77441,6501715,3.02
2005-10-21,21850,22750,21850,22700,16584.60547,4962342,2.48
2005-10-24,22900,23300,22700,23300,17022.9668,4624124,2.64
2005-10-25,23500,23600,22550,22600,16511.54492,6512852,-3
2005-10-26,22500,22500,20850,21000,15342.58594,20095260,-7.08
2005-10-27,19850,20350,19600,19600,14319.74707,29035432,-6.67
2005-10-28,19350,19650,19000,19000,13881.38574,11572343,-3.06
2005-10-31,19300,19400,19050,19050,13917.91504,10897192,0.26
2005-11-01,19200,19800,19200,19550,14283.2168,15137080,2.62
2005-11-02,19600,19750,19300,19650,14356.27734,9642744,0.51
2005-11-03,20200,20400,19950,20000,14611.98731,11397002,1.78
2005-11-04,20500,21300,20400,21150,15452.17676,18118348,5.75
2005-11-07,21450,22000,21300,22000,16073.18652,14776303,4.02
2005-11-08,22100,22150,21500,21800,15927.06738,6448503,-0.91
2005-11-09,21550,22150,21550,21850,15963.5957,6400334,0.23
2005-11-10,21850,22150,21800,22150,16182.77441,6344461,1.37
2005-11-11,22500,22800,22250,22700,16584.60547,10270349,2.48
2005-11-14,22900,24100,22750,23900,17461.32227,16127211,5.29
2005-11-15,23650,24000,23200,24000,17534.38477,8898756,0.42
2005-11-16,23900,24800,23900,24250,17717.0332,11228000,1.04
2005-11-17,24300,24550,23850,24250,17717.0332,6512567,0
2005-11-18,24550,24600,23000,23250,16986.43359,12048586,-4.12
2005-11-21,23650,23850,23200,23400,17096.02344,7487721,0.65
2005-11-22,22800,23400,21150,21350,15598.29492,27653836,-8.76
2005-11-23,21850,22350,21700,22200,16219.30273,15866343,3.98
2005-11-24,22200,22350,21250,21450,15671.35645,12864646,-3.38
2005-11-25,21350,21750,21050,21150,15452.17676,10724017,-1.4
2005-11-28,21100,22100,21000,21950,16036.65527,14492305,3.78
2005-11-29,21800,21950,21350,21700,15854.01074,7880137,-1.14
2005-11-30,21750,22100,21700,21900,16000.12305,9047359,0.92
2005-12-01,21900,22650,21900,22600,16511.54492,9682232,3.2
2005-12-02,23550,23800,23250,23600,17242.14258,13602537,4.42
2005-12-05,23900,24400,23850,24300,17753.56445,9849994,2.97
2005-12-06,23950,25000,23450,24750,18082.33398,11950981,1.85
2005-12-07,24750,27400,24250,26500,19360.88477,32529000,7.07
2005-12-08,26400,27050,25800,26550,19397.41406,15911338,0.19
2005-12-09,26500,27050,25700,25800,18849.46094,12501278,-2.82
2005-12-12,25650,26250,25650,25700,18776.4043,10240490,-0.39
2005-12-13,26100,26650,25950,26100,19068.64063,10703849,1.56
2005-12-14,26300,27750,26250,27500,20091.48047,21071120,5.36
2005-12-15,28250,29800,27800,29550,21589.21094,23084420,7.45
2005-12-16,29000,30200,28450,28900,21114.31836,15376656,-2.2
2005-12-19,29300,30850,28800,30750,22465.92773,16432359,6.4
2005-12-20,30300,31050,30100,30300,22137.16016,12219195,-1.46
2005-12-21,30400,31300,30350,30950,22612.04883,13191311,2.15
2005-12-22,31500,34150,31400,32900,24036.7207,27211900,6.3
2005-12-23,33950,34400,33050,33500,24475.07813,14182686,1.82
2005-12-26,33900,34050,32950,33850,24730.78711,13141000,1.04
2005-12-27,34000,34100,32950,33000,24109.77734,10180801,-2.51
2005-12-28,32600,33600,32500,33300,24933.40234,8313706,0.91
2005-12-29,33350,35300,33350,35300,26430.9043,12808920,6.01
2006-01-02,36100,37650,35850,37600,28153.02734,13334311,6.52
2006-01-03,38100,38400,36850,38200,28602.28906,13815168,1.6
2006-01-04,38250,39050,35300,35400,26505.78125,23064896,-7.33
2006-01-05,35900,36000,33600,34750,26019.0918,21043236,-1.84
2006-01-06,34950,35850,34850,35100,26281.16016,12557226,1.01
2006-01-09,35600,36750,35450,36750,27516.58789,13524015,4.7
2006-01-10,37600,38600,37450,38100,28527.4043,16141913,3.67
2006-01-11,37950,38150,36600,37500,28078.15625,9503042,-1.57
2006-01-12,37950,38450,37400,37650,28190.46484,9249449,0.4
2006-01-13,36900,38100,36400,38100,28527.4043,9973901,1.2
2006-01-16,38700,38750,37450,37700,28227.90625,8027155,-1.05
2006-01-17,37650,38100,35650,36200,27104.78516,10243338,-3.98
2006-01-18,35200,35700,32850,33150,24821.08984,19638036,-8.43
2006-01-19,33300,34650,33250,34550,25869.3418,18337312,4.22
2006-01-20,34400,35200,32100,32400,24259.52539,16706117,-6.22
2006-01-23,31300,32600,29600,31250,23398.46289,15403237,-3.55
2006-01-24,31850,33500,30700,33500,25083.1543,15765941,7.2
2006-01-25,35300,35850,34000,34000,25457.53125,15523073,1.49
2006-01-26,34900,36750,34300,36750,27516.58789,18864920,8.09
2006-01-27,37350,37750,36250,37400,28003.28125,14354799,1.77
2006-01-31,37700,38700,36750,37200,27853.53125,18102270,-0.53
2006-02-01,36850,37250,34900,35500,26580.6543,14811321,-4.57
2006-02-02,36350,36650,34950,36400,27254.5293,13983939,2.54
2006-02-03,35150,36050,34950,35000,26206.28125,11244571,-3.85
2006-02-06,34300,35650,33700,35550,26618.09375,12240642,1.57
2006-02-07,35500,36300,35250,35250,26393.4707,12223498,-0.84
2006-02-08,35050,35900,34650,34700,25981.6543,9483643,-1.56
2006-02-09,35400,35500,34550,35050,26243.7168,7399007,1.01
2006-02-10,34850,35150,33750,34450,25794.4668,8383793,-1.71
2006-02-13,34100,34400,32800,32850,24596.4668,10792192,-4.64
2006-02-14,32450,33100,32000,33000,24708.7793,9047883,0.46
2006-02-15,33000,33100,28950,28950,21676.33594,30660308,-12.27
2006-02-16,29500,30750,29300,30450,22799.46484,15629742,5.18
2006-02-17,30700,31500,30600,31100,23286.15234,11785144,2.13
2006-02-20,30600,31400,30600,30950,23173.83789,7000957,-0.48
2006-02-21,30800,30950,30100,30400,22762.02539,7602802,-1.78
2006-02-22,30350,31150,30350,30950,23173.83789,9849932,1.81
2006-02-23,31150,32500,31100,32250,24147.21484,10412660,4.2
2006-02-24,32150,32900,31650,32800,24559.02539,8500174,1.71
2006-02-27,32750,33100,32200,32800,24559.02539,4872955,0
2006-02-28,33000,33600,32950,33200,24858.5293,6460000,1.22
2006-03-02,33750,33850,31850,32000,23960.02734,7696918,-3.61
2006-03-03,31700,31900,29850,30450,22799.46484,12867960,-4.84
2006-03-06,30350,31150,29950,31100,23286.15234,8449141,2.13
2006-03-07,30100,30250,28850,29000,21713.77344,13940525,-6.75
2006-03-08,28500,29450,28350,29450,22050.71484,8627940,1.55
2006-03-09,29400,29750,29000,29150,21826.08398,8520347,-1.02
2006-03-10,28800,30050,28800,29400,22013.27539,9878425,0.86
2006-03-13,29700,29850,28750,29150,21826.08398,8088410,-0.85
2006-03-14,28950,29150,27950,28300,21189.64844,8761438,-2.92
2006-03-15,28700,28850,28050,28300,21189.64844,7569279,0
2006-03-16,28300,28600,26850,27700,20740.40039,12287605,-2.12
2006-03-17,27550,28850,27550,28600,21414.27539,7931844,3.25
2006-03-20,28650,29300,28400,28800,21564.02148,5169491,0.7
2006-03-21,28800,29500,28300,28450,21301.96484,6525171,-1.22
2006-03-22,27600,27950,27000,27350,20478.33594,8695786,-3.87
2006-03-23,27700,27800,26450,27150,20328.58594,7135524,-0.73
2006-03-24,26350,27150,26200,26550,19879.33789,7564695,-2.21
2006-03-27,26600,27550,26600,27500,20590.64844,7085241,3.58
2006-03-28,27050,27850,26850,27650,20702.95898,5469335,0.55
2006-03-29,27300,27800,26950,27700,20740.40039,4545291,0.18
2006-03-30,28200,28800,28100,28300,21189.64844,6592759,2.17
2006-03-31,28300,29600,28150,28950,21676.33594,8032239,2.3
2006-04-03,29300,29600,29150,29600,22163.02734,4486024,2.25
2006-04-04,30100,31100,29900,30800,23061.52539,11508027,4.05
2006-04-05,31100,31250,30000,30700,22986.64844,7721622,-0.32
2006-04-06,31450,31650,30800,30900,23136.40234,7340258,0.65
2006-04-07,30900,31150,30350,30900,23136.40234,5757206,0
2006-04-10,30550,30950,30050,30300,22687.15039,5297884,-1.94
2006-04-11,29950,30200,29300,29700,22237.90039,5837374,-1.98
2006-04-12,29500,30500,29450,30400,22762.02539,5375388,2.36
2006-04-13,30300,31150,30300,31100,23286.15234,5763149,2.3
2006-04-14,31450,32500,30950,32500,24334.40234,9586061,4.5
2006-04-17,32750,33150,32300,32950,24671.3418,6807669,1.38
2006-04-18,32650,33300,32500,33000,24708.7793,5633487,0.15
2006-04-19,33800,34550,33450,33700,25232.9043,11231816,2.12
2006-04-20,33900,34200,33550,33650,25195.46875,6030421,-0.15
2006-04-21,34300,34500,34000,34300,25682.15625,7210777,1.93
2006-04-24,34300,34350,33100,33900,25382.6543,5915064,-1.17
2006-04-25,32800,33500,32800,33250,24895.96484,6627562,-1.92
2006-04-26,33300,33400,32600,33300,24933.40234,5065630,0.15
2006-04-27,33100,34050,32950,33900,25382.6543,7117880,1.8
2006-04-28,33600,33750,32650,32950,24671.3418,6174477,-2.8
2006-05-02,32600,32900,30150,31100,23286.15234,13177549,-5.61
2006-05-03,31400,31700,31000,31000,23211.27539,4496568,-0.32
2006-05-04,30800,31200,30100,31000,23211.27539,5362814,0
2006-05-08,32000,32000,31400,31500,23585.64648,4646039,1.61
2006-05-09,32000,33500,31800,32900,24633.90625,9134895,4.44
2006-05-10,31750,32300,31250,32050,23997.46484,6028113,-2.58
2006-05-11,31800,32850,31800,32500,24334.40234,4497142,1.4
2006-05-12,31650,33000,31300,32750,24521.5918,5892803,0.77
2006-05-15,32400,33500,32050,33200,24858.5293,5387280,1.37
2006-05-16,33500,33550,32200,32800,24559.02539,5156831,-1.2
2006-05-17,33300,34700,33150,34350,25719.58984,11307092,4.73
2006-05-18,33000,34850,32800,34600,25906.78125,9238700,0.73
2006-05-19,34300,34500,33350,34100,25532.4043,4978700,-1.45
2006-05-22,34300,34500,33350,34100,25532.4043,5226466,0
2006-05-23,32000,33500,32000,32900,24633.90625,6855214,-3.52
2006-05-24,32600,33250,31950,33150,24821.08984,5008686,0.76
2006-05-25,33400,33500,31700,31900,23885.1543,4982862,-3.77
2006-05-26,32400,33050,32400,32550,24371.83789,4960384,2.04
2006-05-29,32650,33100,32000,32200,24109.7793,3383500,-1.08
2006-05-30,32400,32900,31400,31950,23922.58984,3821672,-0.78
2006-05-31,32650,33100,32000,32200,24109.7793,3461484,0.78
2006-06-01,31800,32300,31050,31150,23323.58594,3387708,-3.26
2006-06-02,31950,32300,31300,31750,23772.83984,4473018,1.93
2006-06-05,32150,32200,31200,31500,23585.64648,2457601,-0.79
2006-06-07,30600,30950,30300,30700,22986.64844,4590430,-2.54
2006-06-08,30100,30700,29900,30100,22537.40234,4312085,-1.95
2006-06-09,30600,30650,29200,30050,22499.96484,4039837,-0.17
2006-06-12,29700,30050,29350,29950,22425.08984,2479309,-0.33
2006-06-13,29300,29400,28750,28900,21638.89844,4780389,-3.51
2006-06-14,28750,29200,28450,29050,21751.21289,5382382,0.52
2006-06-15,29400,29550,28750,28900,21638.89844,3776839,-0.52
2006-06-16,30150,30350,29700,29700,22237.90039,5537337,2.77
2006-06-19,29450,29450,28750,29100,21788.65039,4834521,-2.02
2006-06-20,28500,28700,27900,28200,21114.77344,5629033,-3.09
2006-06-21,28350,28450,26800,27200,20366.02539,7001878,-3.55
2006-06-22,27100,27450,26150,27000,20216.26953,18902080,-0.74
2006-06-23,26900,27400,26750,27100,20291.14844,10475595,0.37
2006-06-26,28250,29600,28150,29450,22050.71484,17110468,8.67
2006-06-27,29600,30200,29000,29500,22088.1543,10346157,0.17
2006-06-28,28900,30050,28750,30000,22462.52734,5529912,1.69
2006-06-29,30500,30500,29750,29950,22425.08984,5275816,-0.17
2006-06-30,31100,31350,30400,30750,23024.08789,8555682,2.67
2006-07-03,31300,31550,30750,31050,23248.71289,5690655,0.98
2006-07-04,31300,31450,30300,30600,22911.77734,5059300,-1.45
2006-07-05,29900,31050,29900,30450,22799.46484,4279600,-0.49
2006-07-06,30400,30700,29950,30500,22836.90234,4843300,0.16
2006-07-07,30800,30850,30250,30350,22724.58984,2958400,-0.49
2006-07-10,30200,31150,30150,30950,23173.83789,3845000,1.98
2006-07-11,30600,32000,30300,31750,23772.83984,7062200,2.58
2006-07-12,31750,32450,31450,32100,24034.90039,5081600,1.1
2006-07-13,31750,32300,31600,31900,23885.1543,4000300,-0.62
2006-07-14,31250,31500,30550,30900,23136.40234,5371600,-3.13
2006-07-18,30500,31050,30350,30600,22911.77734,3429000,-0.97
2006-07-19,30900,31000,30400,30500,22836.90234,3322500,-0.33
2006-07-20,31200,31550,30850,31300,23435.9043,7134700,2.62
2006-07-21,31000,32100,30950,32100,24034.90039,4638879,2.56
2006-07-24,31700,31800,31300,31800,23810.27539,3575559,-0.93
2006-07-25,32450,32750,31850,32100,24034.90039,5700001,0.94
2006-07-26,32200,32400,31750,31800,23810.27539,2354000,-0.93
2006-07-27,31800,32150,31500,31800,23810.27539,3483300,0
2006-07-28,31850,32050,31650,31950,23922.58984,2264321,0.47
2006-07-31,32400,32950,32200,32450,24296.96289,4883906,1.56
2006-08-01,32600,33200,32600,32900,24633.90625,9772578,1.39
2006-08-02,32700,33300,32450,33200,24858.5293,3076284,0.91
2006-08-03,34000,34050,33000,33100,24783.65234,4139510,-0.3
2006-08-04,33400,33800,33350,33650,25195.46875,2951013,1.66
2006-08-07,33800,33900,32800,32800,24559.02539,2778270,-2.53
2006-08-08,32800,33200,32550,33200,24858.5293,3614347,1.22
2006-08-09,32900,33350,32850,33300,24933.40234,2942001,0.3
2006-08-10,32900,33050,32350,32600,24409.27734,4801789,-2.1
2006-08-11,33100,33450,32500,32550,24371.83789,3812380,-0.15
2006-08-14,32600,32900,32150,32900,24633.90625,2283310,1.08
2006-08-16,33400,33450,32750,32850,24596.4668,5817332,-0.15
2006-08-17,33500,34650,33350,34400,25757.02734,9859517,4.72
2006-08-18,34150,35300,33750,34900,26131.40625,8935744,1.45
2006-08-21,35100,35250,34100,34500,25831.90234,3434900,-1.15
2006-08-22,34350,34750,34300,34500,25831.90234,3499800,0
2006-08-23,34450,34500,33900,34000,25457.53125,3190030,-1.45
2006-08-24,33800,34500,33750,34500,25831.90234,3270831,1.47
2006-08-25,34850,35950,34850,35750,26767.83984,7697199,3.62
2006-08-28,36000,36800,35950,36000,26955.03125,7983548,0.7
2006-08-29,36700,37000,36150,36400,27254.5293,5619039,1.11
2006-08-30,36700,36700,36200,36400,27254.5293,4008312,0
2006-08-31,36550,37150,36150,36800,27554.0332,5579753,1.1
2006-09-01,36950,37550,36600,37500,28078.15625,4748788,1.9
2006-09-04,38000,38100,37550,37800,28302.78125,3749572,0.8
2006-09-05,37700,37850,36850,37100,27778.6543,4680557,-1.85
2006-09-06,37200,37200,36400,36400,27254.5293,3307030,-1.89
2006-09-07,35800,36300,35700,36300,27179.65625,4643237,-0.27
2006-09-08,36050,37000,36000,37000,27703.7793,3253012,1.93
2006-09-11,37300,37750,36700,36700,27479.1582,4453017,-0.81
2006-09-12,37150,37600,36800,37200,27853.53125,4425036,1.36
2006-09-13,38100,38600,37850,38300,28677.16016,7921794,2.96
2006-09-14,38400,38950,38100,38900,29126.41406,6599588,1.57
2006-09-15,38850,39350,38500,39100,29276.16016,4998537,0.51
